obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.800000000000000000e+01,2.291736102104187012e+01,3.837960408793555239e-02,8.825366581171941588e-03,7.524050606621635962e-04,4.795737572976965096e-02
