obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.320000000000000000e+02,2.274021840095520020e+01,3.792663852373758665e-02,1.197426754357119871e-02,9.383589691585965051e-04,5.083926503646737927e-02
