distance,error
3.333333333333333547e-03,5.674897907665994029e-02
5.000000000000000104e-03,5.648409788633267092e-02
6.666666666666667095e-03,5.601237571916976854e-02
8.333333333333333218e-03,5.533069114436475061e-02
1.000000000000000021e-02,5.443470025662579259e-02
1.166666666666666720e-02,5.336344175985023586e-02
1.333333333333333419e-02,5.210386402062085892e-02
1.500000000000000118e-02,5.061642791863141255e-02
1.666666666666666644e-02,4.888809961395207404e-02
1.833333333333333343e-02,4.694126291248143512e-02
2.000000000000000042e-02,4.479838508763942656e-02
2.166666666666666741e-02,4.230163964428011042e-02
2.333333333333333440e-02,3.940412988089278534e-02
2.500000000000000139e-02,3.605948228842438541e-02
2.666666666666666838e-02,3.228520746992402657e-02
2.833333333333333537e-02,2.812558680341287892e-02
3.000000000000000236e-02,2.367433046662271653e-02
3.166666666666666935e-02,1.929792134988804822e-02
3.333333333333333287e-02,1.514544188294391844e-02
3.500000000000000333e-02,1.118971266088796337e-02
3.666666666666666685e-02,7.427290440689562553e-03
3.833333333333333731e-02,3.901586636651961475e-03
4.000000000000000083e-02,5.758807398275738463e-04
4.166666666666667129e-02,2.571524147486633528e-03
4.333333333333333481e-02,5.549212340879176864e-03
4.500000000000000527e-02,8.318404647977320834e-03
4.666666666666666879e-02,1.088735213010006558e-02
4.833333333333333925e-02,1.331108818871424085e-02
5.000000000000000278e-02,1.552161886168197322e-02
5.166666666666667324e-02,1.745822195943779256e-02
5.333333333333333676e-02,1.907701241600941178e-02
5.500000000000000028e-02,2.023388603069331895e-02
5.666666666666667074e-02,2.092601469617675833e-02
5.833333333333333426e-02,2.113369297199729421e-02
6.000000000000000472e-02,2.090753485765662126e-02
6.166666666666666824e-02,2.040289446274899318e-02
6.333333333333333870e-02,1.966518146860682381e-02
6.500000000000000222e-02,1.875297213003147487e-02
6.666666666666666574e-02,1.774502966319802671e-02
6.833333333333334314e-02,1.668881909027709540e-02
7.000000000000000666e-02,1.561679612051635087e-02
7.166666666666667018e-02,1.455290384952444109e-02
7.333333333333333370e-02,1.351587298010047990e-02
7.500000000000001110e-02,1.251947321086753495e-02
7.666666666666667462e-02,1.157400122958475615e-02
7.833333333333333814e-02,1.068563505986874426e-02
8.000000000000000167e-02,9.860585058966276142e-03
8.166666666666666519e-02,9.102166832742768915e-03
8.333333333333334259e-02,8.410336846396807703e-03
8.500000000000000611e-02,7.783568550390564979e-03
8.666666666666666963e-02,7.219152255165970332e-03
8.833333333333333315e-02,6.713490910429957895e-03
9.000000000000001055e-02,6.262417256068960464e-03
9.166666666666667407e-02,5.861278979758498438e-03
9.333333333333333759e-02,5.505575509674535614e-03
9.500000000000000111e-02,5.190722120702681401e-03
9.666666666666667851e-02,4.912277599448458369e-03
9.833333333333334203e-02,4.666474160520939739e-03
1.000000000000000056e-01,4.449599043995181025e-03
1.016666666666666691e-01,4.258307710483452690e-03
1.033333333333333465e-01,4.090018460594250192e-03
1.050000000000000100e-01,3.941143983722653066e-03
1.066666666666666735e-01,3.810860771142038795e-03
1.083333333333333370e-01,3.697117592854726013e-03
1.100000000000000006e-01,3.597517684159412012e-03
1.116666666666666780e-01,3.510396199260482509e-03
1.133333333333333415e-01,3.434477093161083031e-03
1.150000000000000050e-01,3.368419420873583481e-03
1.166666666666666685e-01,3.311292801600554132e-03
1.183333333333333459e-01,3.261706756881875818e-03
1.200000000000000094e-01,3.218550196877475403e-03
1.216666666666666730e-01,3.179816941072686164e-03
1.233333333333333365e-01,3.146612625266712124e-03
1.250000000000000000e-01,3.116365696428253455e-03
1.266666666666666774e-01,3.092880944213259771e-03
1.283333333333333548e-01,3.077229451387826324e-03
1.300000000000000044e-01,3.064629071051384532e-03
1.316666666666666818e-01,3.054523824882468281e-03
1.333333333333333315e-01,3.047038194395484262e-03
1.350000000000000089e-01,3.041590383516455838e-03
1.366666666666666863e-01,3.038372608353688727e-03
1.383333333333333359e-01,3.037043326129315515e-03
1.400000000000000133e-01,3.037280198915574825e-03
1.416666666666666630e-01,3.038943923913924212e-03
1.433333333333333404e-01,3.042385240395181507e-03
1.450000000000000178e-01,3.047316855301236520e-03
1.466666666666666674e-01,3.052990241869495570e-03
1.483333333333333448e-01,3.059623196098749682e-03
1.500000000000000222e-01,3.063903504447261939e-03
1.516666666666666718e-01,3.066117702548323051e-03
1.533333333333333492e-01,3.066441972711480852e-03
1.549999999999999989e-01,3.064427391509964849e-03
1.566666666666666763e-01,3.064453166680260708e-03
1.583333333333333537e-01,3.062406840258767669e-03
1.600000000000000033e-01,3.061536936409943628e-03
1.616666666666666807e-01,3.067034385664102383e-03
1.633333333333333304e-01,3.074149287859627606e-03
1.650000000000000078e-01,3.084187494277005562e-03
1.666666666666666852e-01,3.096986545334471513e-03
1.683333333333333348e-01,3.112040169267211737e-03
1.700000000000000122e-01,3.125153912260871317e-03
1.716666666666666896e-01,3.135096076745971967e-03
1.733333333333333393e-01,3.150170536570629821e-03
1.750000000000000167e-01,3.166483382421200494e-03
1.766666666666666663e-01,1.881102143108960394e-03
1.783333333333333437e-01,1.634401372784552529e-03
1.800000000000000211e-01,4.715205574541646554e-04
1.816666666666666707e-01,1.662096015638272637e-03
1.833333333333333481e-01,1.722647138578838619e-03
1.850000000000000255e-01,3.098085423312274111e-03
1.866666666666666752e-01,3.524040410440778572e-03
1.883333333333333526e-01,3.482775737711788812e-03
1.900000000000000022e-01,5.143841684127809649e-03
1.916666666666666796e-01,4.054029373188620423e-03
1.933333333333333570e-01,4.180383613958962852e-03
1.950000000000000067e-01,5.457150727585430294e-03
1.966666666666666841e-01,4.190501447570729732e-03
1.983333333333333337e-01,5.712043196793001147e-03
2.000000000000000111e-01,5.269615552470086235e-03
2.016666666666666885e-01,4.137718438478391915e-03
2.033333333333333381e-01,5.706143596747412228e-03
2.050000000000000155e-01,5.027740256202699841e-03
2.066666666666666929e-01,5.558181314601185960e-03
2.083333333333333426e-01,5.784270216825530830e-03
2.100000000000000200e-01,4.432588239835206709e-03
2.116666666666666696e-01,5.408272997045316527e-03
2.133333333333333470e-01,5.308391301728413066e-03
2.150000000000000244e-01,4.050693931520658528e-03
2.166666666666666741e-01,5.961461017688358087e-03
2.183333333333333515e-01,4.849743143259863283e-03
2.200000000000000011e-01,5.237848687081846956e-03
2.216666666666666785e-01,5.517608130338937794e-03
2.233333333333333559e-01,4.323107707633849599e-03
2.250000000000000056e-01,5.851226474067569225e-03
2.266666666666666829e-01,4.997209998046285226e-03
2.283333333333333603e-01,4.797243701094485065e-03
2.300000000000000100e-01,5.486653194023398232e-03
2.316666666666666874e-01,4.460093621106438026e-03
2.333333333333333370e-01,4.851666718317761313e-03
2.350000000000000144e-01,5.142520936294078110e-03
2.366666666666666918e-01,4.169865151613568084e-03
2.383333333333333415e-01,5.466710401261030104e-03
2.400000000000000189e-01,4.732543052563613697e-03
2.416666666666666685e-01,4.472873120208473857e-03
2.433333333333333459e-01,5.212933406240184177e-03
2.450000000000000233e-01,4.419022871771570611e-03
2.466666666666666730e-01,4.563892638928413598e-03
2.483333333333333504e-01,4.894816749716237626e-03
2.500000000000000000e-01,4.145698467965178505e-03
2.516666666666667052e-01,5.086291815760491004e-03
2.533333333333333548e-01,4.562179060985192131e-03
2.550000000000000044e-01,4.003998984254806062e-03
2.566666666666667096e-01,4.864236685365588148e-03
2.583333333333333592e-01,4.350283797441947473e-03
2.600000000000000089e-01,4.137048061639271752e-03
2.616666666666666585e-01,4.585101382428373971e-03
2.633333333333333637e-01,4.238074836600246205e-03
2.650000000000000133e-01,4.553685637116416940e-03
2.666666666666666630e-01,4.344247732079178394e-03
2.683333333333333681e-01,4.049683270606936267e-03
2.700000000000000178e-01,4.293897772784712602e-03
2.716666666666666674e-01,4.134781621349317184e-03
2.733333333333333726e-01,4.023871645135008827e-03
2.750000000000000222e-01,4.027490127975020227e-03
2.766666666666666718e-01,4.062051109471804568e-03
2.783333333333333770e-01,3.973668697270002666e-03
2.800000000000000266e-01,3.928338873029523642e-03
2.816666666666666763e-01,3.895014872519096064e-03
2.833333333333333259e-01,3.989010734065283684e-03
2.850000000000000311e-01,3.947960968087379716e-03
2.866666666666666807e-01,3.938111968655858865e-03
2.883333333333333304e-01,3.840557156777292622e-03
2.900000000000000355e-01,3.965108396220213931e-03
2.916666666666666852e-01,3.955752643978360100e-03
2.933333333333333348e-01,3.965370751319941336e-03
2.950000000000000400e-01,3.842889762799699647e-03
2.966666666666666896e-01,3.928926530667856999e-03
2.983333333333333393e-01,3.938254106777254113e-03
3.000000000000000444e-01,3.972540773628245765e-03
3.016666666666666941e-01,3.865948132698145568e-03
3.033333333333333437e-01,3.908598903342863293e-03
3.049999999999999933e-01,3.942949440399266814e-03
3.066666666666666985e-01,3.999003771150730184e-03
3.083333333333333481e-01,3.899114224375293918e-03
3.099999999999999978e-01,3.910759131457605849e-03
3.116666666666667029e-01,3.950683373028529045e-03
3.133333333333333526e-01,4.027268857000492787e-03
3.150000000000000022e-01,3.924087231607076114e-03
3.166666666666667074e-01,3.907784030573592353e-03
3.183333333333333570e-01,3.963773964251158383e-03
3.200000000000000067e-01,4.045953884851918002e-03
3.216666666666667118e-01,3.939137054913968011e-03
3.233333333333333615e-01,3.902243658280806719e-03
3.250000000000000111e-01,3.932583774119959019e-03
3.266666666666666607e-01,4.025835315983719402e-03
3.283333333333333659e-01,3.928177390248119120e-03
3.300000000000000155e-01,3.884069255662242221e-03
3.316666666666666652e-01,3.958338139029220042e-03
3.333333333333333703e-01,3.848759447443454891e-03
3.350000000000000200e-01,3.743345475137003012e-03
3.366666666666666696e-01,3.827575091425317131e-03
3.383333333333333748e-01,3.715128495034213541e-03
3.400000000000000244e-01,3.576980941484662370e-03
3.416666666666666741e-01,3.950014046566885720e-03
