distance,error
3.333333333333333547e-03,5.674892850378737696e-02
5.000000000000000104e-03,5.648341704942442393e-02
6.666666666666667095e-03,5.600922736752528969e-02
8.333333333333333218e-03,5.531491579049695878e-02
1.000000000000000021e-02,5.440409096729233174e-02
1.166666666666666720e-02,5.330862033827422214e-02
1.333333333333333419e-02,5.203637117227320752e-02
1.500000000000000118e-02,5.053856616869443347e-02
1.666666666666666644e-02,4.885517719967508860e-02
1.833333333333333343e-02,4.695988689586431952e-02
2.000000000000000042e-02,4.481796948257969759e-02
2.166666666666666741e-02,4.254461923935562440e-02
2.333333333333333440e-02,4.020516986716622665e-02
2.500000000000000139e-02,3.773880402096412706e-02
2.666666666666666838e-02,3.516884055143028320e-02
2.833333333333333537e-02,3.248347476720893356e-02
3.000000000000000236e-02,2.968027361301327910e-02
3.166666666666666935e-02,2.679607991848059062e-02
3.333333333333333287e-02,2.387955757191283224e-02
3.500000000000000333e-02,2.086338919413287599e-02
3.666666666666666685e-02,1.748116098856886472e-02
3.833333333333333731e-02,1.407080430039579777e-02
4.000000000000000083e-02,1.087318700482356806e-02
4.166666666666667129e-02,7.872594567074769206e-03
4.333333333333333481e-02,5.055423652864650223e-03
4.500000000000000527e-02,2.423721180936716339e-03
4.666666666666666879e-02,2.322024943770845890e-05
4.833333333333333925e-02,2.276524845791039024e-03
5.000000000000000278e-02,4.257290562062723133e-03
5.166666666666667324e-02,5.945108580602439553e-03
5.333333333333333676e-02,7.244093319067602260e-03
5.500000000000000028e-02,8.145074409459608991e-03
5.666666666666667074e-02,8.728853035998037843e-03
5.833333333333333426e-02,9.128109418272677480e-03
6.000000000000000472e-02,9.427615774240689223e-03
6.166666666666666824e-02,9.674504728130001174e-03
6.333333333333333870e-02,9.889081604381205759e-03
6.500000000000000222e-02,1.008181094729540019e-02
6.666666666666666574e-02,1.025806418047254219e-02
6.833333333333334314e-02,1.042111534074063352e-02
7.000000000000000666e-02,1.057322968914532237e-02
7.166666666666667018e-02,1.071605808700989114e-02
7.333333333333333370e-02,1.085074114802161288e-02
7.500000000000001110e-02,1.097817582858235351e-02
7.666666666666667462e-02,1.109923589151267515e-02
7.833333333333333814e-02,1.121456412251659387e-02
8.000000000000000167e-02,1.132454878888794307e-02
8.166666666666666519e-02,1.142962513689846187e-02
8.333333333333334259e-02,1.153025118216385349e-02
8.500000000000000611e-02,1.162671631324840686e-02
8.666666666666666963e-02,1.171776844276977043e-02
8.833333333333333315e-02,1.180221094729076367e-02
9.000000000000001055e-02,1.188477246062840352e-02
9.166666666666667407e-02,1.196538786079565618e-02
9.333333333333333759e-02,1.204382118408172178e-02
9.500000000000000111e-02,1.212004629345224578e-02
9.666666666666667851e-02,1.219376834334002721e-02
9.833333333333334203e-02,1.226507105126863235e-02
1.000000000000000056e-01,1.232923849022168200e-02
1.016666666666666691e-01,1.238269103657693715e-02
1.033333333333333465e-01,1.242973750786905036e-02
1.050000000000000100e-01,1.247346440644601061e-02
1.066666666666666735e-01,1.251555241061823136e-02
1.083333333333333370e-01,1.255678875116931006e-02
1.100000000000000006e-01,1.259759846009805492e-02
1.116666666666666780e-01,1.263784661706362014e-02
1.133333333333333415e-01,1.267776123850705185e-02
1.150000000000000050e-01,1.271698085903989056e-02
1.166666666666666685e-01,1.275554198699090265e-02
1.183333333333333459e-01,1.279356551306645891e-02
1.200000000000000094e-01,1.283123214685569745e-02
1.216666666666666730e-01,1.286856831607380292e-02
1.233333333333333365e-01,1.290536626748529751e-02
1.250000000000000000e-01,1.294151319164106410e-02
1.266666666666666774e-01,1.297649275701982970e-02
1.283333333333333548e-01,1.301042241591735329e-02
1.300000000000000044e-01,1.304407783122993499e-02
1.316666666666666818e-01,1.307740178278450627e-02
1.333333333333333315e-01,1.311003281409500211e-02
1.350000000000000089e-01,1.314226505904086788e-02
1.366666666666666863e-01,1.317428822423224316e-02
1.383333333333333359e-01,1.320608850653795865e-02
1.400000000000000133e-01,1.323785421838283641e-02
1.416666666666666630e-01,1.326973604233166841e-02
1.433333333333333404e-01,1.330077517509294267e-02
1.450000000000000178e-01,1.333143008480346808e-02
1.466666666666666674e-01,1.336293394380423313e-02
1.483333333333333448e-01,1.339530382676771061e-02
1.500000000000000222e-01,1.342401258310173609e-02
1.516666666666666718e-01,1.344823692498169597e-02
1.533333333333333492e-01,1.346979881058662891e-02
1.549999999999999989e-01,1.349091024631136199e-02
1.566666666666666763e-01,1.351090598152433243e-02
1.583333333333333537e-01,1.353010177648711516e-02
1.600000000000000033e-01,1.354709599571175122e-02
1.616666666666666807e-01,1.355286416350794457e-02
1.633333333333333304e-01,1.355361222468994160e-02
1.650000000000000078e-01,1.355297295652502579e-02
1.666666666666666852e-01,1.355177221976311581e-02
1.683333333333333348e-01,1.355109982239544909e-02
1.700000000000000122e-01,1.355257307378799833e-02
1.716666666666666896e-01,1.355587008175859233e-02
1.733333333333333393e-01,1.356070785260448698e-02
1.750000000000000167e-01,1.356642619538841327e-02
1.766666666666666663e-01,1.357385606785660448e-02
1.783333333333333437e-01,1.358300187772101646e-02
