obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.110000000000000000e+02,2.274355220794677734e+01,4.055411312315199135e-02,1.370033591149349451e-02,1.261374288135104754e-03,5.551582332278058585e-02
