x,y
7.700000000000000178e-01,5.358522124261245329e-02
7.750000000000000222e-01,5.368324831315722523e-02
7.800000000000000266e-01,5.388304001585678127e-02
7.850000000000000311e-01,5.439659282192085832e-02
7.900000000000000355e-01,5.505419114325930258e-02
7.950000000000000400e-01,5.582977696698741138e-02
8.000000000000000444e-01,5.676547040593529769e-02
8.050000000000000488e-01,5.785461098433679339e-02
8.100000000000000533e-01,5.909942379506216009e-02
8.150000000000000577e-01,6.056278945341425635e-02
8.200000000000000622e-01,6.216395124629726238e-02
8.250000000000000666e-01,6.389659413368550811e-02
8.300000000000000711e-01,6.569974538345506321e-02
8.349999999999999645e-01,6.749308189600046470e-02
8.399999999999999689e-01,6.931329301992020242e-02
8.449999999999999734e-01,7.120790115370123630e-02
8.499999999999999778e-01,7.316022303972767593e-02
8.549999999999999822e-01,7.511981274976840817e-02
8.599999999999999867e-01,7.668644991400461186e-02
8.649999999999999911e-01,7.825209968494140078e-02
8.699999999999999956e-01,7.999194776281527697e-02
8.750000000000000000e-01,8.186624255623949076e-02
8.800000000000000044e-01,8.374981520329882745e-02
8.850000000000000089e-01,8.555376064655943746e-02
8.900000000000000133e-01,8.734190411719564007e-02
8.950000000000000178e-01,8.918052817914601249e-02
9.000000000000000222e-01,9.103947700127479337e-02
9.050000000000000266e-01,9.288313208433321422e-02
9.100000000000000311e-01,9.471136827469463226e-02
9.150000000000000355e-01,9.649014026860787407e-02
9.200000000000000400e-01,9.812071072092394541e-02
9.250000000000000444e-01,9.966308547698336795e-02
9.300000000000000488e-01,1.011668642551821901e-01
9.350000000000000533e-01,1.026428758949135822e-01
9.400000000000000577e-01,1.040836787339739361e-01
9.450000000000000622e-01,1.054583692948649759e-01
9.500000000000000666e-01,1.068993910544829423e-01
9.550000000000000711e-01,1.082321272299625881e-01
9.599999999999999645e-01,1.094265594375298245e-01
9.649999999999999689e-01,1.104786441023993399e-01
9.699999999999999734e-01,1.111085182941778382e-01
9.749999999999999778e-01,1.120694715138533942e-01
9.799999999999999822e-01,1.130200841762387248e-01
9.849999999999999867e-01,1.139858840197130185e-01
9.899999999999999911e-01,1.149568569938552443e-01
9.949999999999999956e-01,1.158923954729301070e-01
1.000000000000000000e+00,1.167464100520752002e-01
1.005000000000000115e+00,1.175037865393034897e-01
1.010000000000000009e+00,1.180081263026864641e-01
1.015000000000000124e+00,1.184924281688509440e-01
1.020000000000000018e+00,1.190910437206059297e-01
1.024999999999999911e+00,1.196989434270726710e-01
1.030000000000000027e+00,1.203747018792248741e-01
1.034999999999999920e+00,1.209424076880330490e-01
1.040000000000000036e+00,1.215917433505040446e-01
1.044999999999999929e+00,1.222361498815644487e-01
1.050000000000000044e+00,1.227601583626664328e-01
1.054999999999999938e+00,1.230565387306660624e-01
1.060000000000000053e+00,1.236552426648466346e-01
1.064999999999999947e+00,1.242408774596345383e-01
1.070000000000000062e+00,1.248085933362418076e-01
1.074999999999999956e+00,1.253499921125692251e-01
1.080000000000000071e+00,1.257905322010311189e-01
1.084999999999999964e+00,1.262070305002109538e-01
1.090000000000000080e+00,1.264685815629581211e-01
1.094999999999999973e+00,1.266709537487691328e-01
1.100000000000000089e+00,1.269759808367121323e-01
1.104999999999999982e+00,1.273155388705274615e-01
1.110000000000000098e+00,1.277397609717093874e-01
1.114999999999999991e+00,1.281223458279041327e-01
1.120000000000000107e+00,1.284705936488313160e-01
1.125000000000000000e+00,1.287986131701026882e-01
1.130000000000000115e+00,1.293188621889479195e-01
1.135000000000000009e+00,1.298589508957495031e-01
1.140000000000000124e+00,1.304491563968611656e-01
1.145000000000000018e+00,1.310513364681310244e-01
1.150000000000000133e+00,1.316428474885605326e-01
1.155000000000000027e+00,1.322123807225785985e-01
1.159999999999999920e+00,1.327281376103990329e-01
1.165000000000000036e+00,1.330835832220569614e-01
1.169999999999999929e+00,1.332918129546263875e-01
1.175000000000000044e+00,1.335078851259615673e-01
1.179999999999999938e+00,1.337739433966400049e-01
1.185000000000000053e+00,1.343442456031046228e-01
1.189999999999999947e+00,1.350054914472971213e-01
1.195000000000000062e+00,1.354216382946170083e-01
1.199999999999999956e+00,1.357477214307358238e-01
1.205000000000000071e+00,1.360906735124565170e-01
1.209999999999999964e+00,1.364447485857465947e-01
1.215000000000000080e+00,1.367914152126726013e-01
1.219999999999999973e+00,1.371623832657097031e-01
1.225000000000000089e+00,1.375218379847233940e-01
1.229999999999999982e+00,1.379368516069018613e-01
1.235000000000000098e+00,1.382977037793735320e-01
1.239999999999999991e+00,1.386826330617278724e-01
1.245000000000000107e+00,1.391460137759077120e-01
1.250000000000000000e+00,1.526863633535370801e-01
1.255000000000000115e+00,1.532363960782134049e-01
1.260000000000000009e+00,1.538225368609602572e-01
1.265000000000000124e+00,1.544624495593626134e-01
1.270000000000000018e+00,1.550954302547218611e-01
1.275000000000000133e+00,1.553988556577691471e-01
1.280000000000000027e+00,1.527173886825693716e-01
1.284999999999999920e+00,1.485050649639864939e-01
1.290000000000000036e+00,1.438864885623833134e-01
1.294999999999999929e+00,1.354752509649630732e-01
1.300000000000000044e+00,1.305457094044969180e-01
1.304999999999999938e+00,1.255607306350514929e-01
1.310000000000000053e+00,1.204154236615684742e-01
1.314999999999999947e+00,1.152225214790842250e-01
1.320000000000000062e+00,1.099535763998139015e-01
1.324999999999999956e+00,1.050585260599197629e-01
1.330000000000000071e+00,1.002347640653513255e-01
1.334999999999999964e+00,9.546566517387067297e-02
1.340000000000000080e+00,8.687673867011153073e-02
1.344999999999999973e+00,8.180202579170824106e-02
1.350000000000000089e+00,7.669223019761252369e-02
1.354999999999999982e+00,7.189699154443746076e-02
1.360000000000000098e+00,6.709277374465581756e-02
1.364999999999999991e+00,6.265815527355096670e-02
1.370000000000000107e+00,5.825961423834985498e-02
1.375000000000000000e+00,5.425349661260894796e-02
1.380000000000000115e+00,5.022079422069675864e-02
1.385000000000000009e+00,4.652006547673861320e-02
1.390000000000000124e+00,4.275758423571518474e-02
1.395000000000000018e+00,3.938402765207364015e-02
1.400000000000000133e+00,3.594222611476893120e-02
1.405000000000000027e+00,3.292105407542039730e-02
1.409999999999999920e+00,2.982775827426062398e-02
1.415000000000000036e+00,2.699309407121614282e-02
1.419999999999999929e+00,2.422605529296086024e-02
1.425000000000000044e+00,2.131391994357872618e-02
1.429999999999999938e+00,1.847943623159748264e-02
1.435000000000000053e+00,1.341970814825239021e-02
1.439999999999999947e+00,1.139914132133321850e-02
1.445000000000000062e+00,1.008135479172335598e-02
1.449999999999999956e+00,8.845209411373938097e-03
1.455000000000000071e+00,8.294621131915036472e-03
1.459999999999999964e+00,7.807256404848999208e-03
1.465000000000000080e+00,7.903854335226735348e-03
1.469999999999999973e+00,8.033638178527105489e-03
1.475000000000000089e+00,8.927850396049567469e-03
1.479999999999999982e+00,9.953150989642974358e-03
1.485000000000000098e+00,1.107055901972779990e-02
1.489999999999999991e+00,1.222477087278435980e-02
1.495000000000000107e+00,1.361551686090833185e-02
1.500000000000000000e+00,1.457050622307961424e-02
1.505000000000000115e+00,1.579514525165644223e-02
1.510000000000000009e+00,1.681097802128204977e-02
1.515000000000000124e+00,1.806861725275246688e-02
1.520000000000000018e+00,1.898644908887951732e-02
1.525000000000000133e+00,2.020567571264382870e-02
1.530000000000000027e+00,2.108630186975226500e-02
1.535000000000000142e+00,2.227028521975582542e-02
1.540000000000000036e+00,2.322677007166642701e-02
1.544999999999999929e+00,2.444595792681364399e-02
1.550000000000000044e+00,2.536662264086189320e-02
1.554999999999999938e+00,2.638354572447127247e-02
1.560000000000000053e+00,2.712301578235543423e-02
1.564999999999999947e+00,2.814998925975828806e-02
1.570000000000000062e+00,2.897100102298386451e-02
1.574999999999999956e+00,2.987503206811925605e-02
1.580000000000000071e+00,3.047526065704086670e-02
1.584999999999999964e+00,3.135731254504535437e-02
1.590000000000000080e+00,3.207030598717919984e-02
1.594999999999999973e+00,3.277548408935546109e-02
1.600000000000000089e+00,3.339891059046608268e-02
1.604999999999999982e+00,3.412567293799045887e-02
1.610000000000000098e+00,3.461242865286298653e-02
1.614999999999999991e+00,3.534703045276357120e-02
1.620000000000000107e+00,3.582248619223427077e-02
1.625000000000000000e+00,3.645056673478731107e-02
1.630000000000000115e+00,3.698175008677043879e-02
1.635000000000000009e+00,3.780511204663584979e-02
1.640000000000000124e+00,3.837116552894040411e-02
1.645000000000000018e+00,3.916977755909586967e-02
1.650000000000000133e+00,3.962899933352943826e-02
1.655000000000000027e+00,4.029774872142905667e-02
1.660000000000000142e+00,4.081244874993007060e-02
1.665000000000000036e+00,4.157839327393473422e-02
1.669999999999999929e+00,4.212694485095077462e-02
1.675000000000000044e+00,4.284533811852436064e-02
1.679999999999999938e+00,4.328470142418669453e-02
1.685000000000000053e+00,4.394308289292750414e-02
1.689999999999999947e+00,4.436380567578129819e-02
1.695000000000000062e+00,4.505628170085280298e-02
1.699999999999999956e+00,4.545169995403107455e-02
1.705000000000000071e+00,4.612022970177249298e-02
1.709999999999999964e+00,4.658565804035352115e-02
1.715000000000000080e+00,4.730512786496528232e-02
1.719999999999999973e+00,4.767543079273534046e-02
1.725000000000000089e+00,4.816508075336239231e-02
1.729999999999999982e+00,4.860993168368379219e-02
1.735000000000000098e+00,4.913882726292818220e-02
1.739999999999999991e+00,4.954982786018395646e-02
1.745000000000000107e+00,5.007883835590151017e-02
1.750000000000000000e+00,5.026099402070453859e-02
1.755000000000000115e+00,5.066880739456356558e-02
1.760000000000000009e+00,5.088077791787228021e-02
1.765000000000000124e+00,5.126309995521698137e-02
1.770000000000000018e+00,5.140546160334880793e-02
1.775000000000000133e+00,5.175754973328282327e-02
1.780000000000000027e+00,5.188376600179969017e-02
1.785000000000000142e+00,5.219631305779356273e-02
1.790000000000000036e+00,5.230738410460287341e-02
1.794999999999999929e+00,5.248447007048946678e-02
1.800000000000000044e+00,5.252890558233117013e-02
1.804999999999999938e+00,5.253894757265245574e-02
1.810000000000000053e+00,5.260643625852654687e-02
1.814999999999999947e+00,5.298209430762783334e-02
1.820000000000000062e+00,5.342435238237480677e-02
1.824999999999999956e+00,5.419481339142988990e-02
1.830000000000000071e+00,5.526442692008910751e-02
1.834999999999999964e+00,5.662357143859790554e-02
1.840000000000000080e+00,5.843568324517617318e-02
1.844999999999999973e+00,6.012026141599891016e-02
1.850000000000000089e+00,6.195190835078007857e-02
1.854999999999999982e+00,6.401677702653509050e-02
1.860000000000000098e+00,6.625755899791967163e-02
1.864999999999999991e+00,6.866448791666951434e-02
1.870000000000000107e+00,7.115866315886197613e-02
1.875000000000000000e+00,7.375138620116436505e-02
1.880000000000000115e+00,7.622087763794756221e-02
1.885000000000000009e+00,7.853843399114583679e-02
1.890000000000000124e+00,8.082665168242782194e-02
1.895000000000000018e+00,8.317166019900229523e-02
1.900000000000000133e+00,8.557202918686725168e-02
1.905000000000000027e+00,8.799223667337734145e-02
1.910000000000000142e+00,9.039850834592882967e-02
1.915000000000000036e+00,9.283801109988450151e-02
1.919999999999999929e+00,9.525958349857183149e-02
1.925000000000000044e+00,9.758922394566064973e-02
1.929999999999999938e+00,1.000382364828336923e-01
1.935000000000000053e+00,1.024580016891634832e-01
1.939999999999999947e+00,1.048177731307908395e-01
1.945000000000000062e+00,1.071134722831586089e-01
1.949999999999999956e+00,1.093928040996336309e-01
1.955000000000000071e+00,1.116411248477230528e-01
1.959999999999999964e+00,1.138536192379923234e-01
1.965000000000000080e+00,1.159374128949368921e-01
1.969999999999999973e+00,1.178452379370814040e-01
1.975000000000000089e+00,1.196358170482789141e-01
1.979999999999999982e+00,1.213328445169342129e-01
1.985000000000000098e+00,1.229773221105351366e-01
1.989999999999999991e+00,1.245307831108574126e-01
1.995000000000000107e+00,1.260217462148721934e-01
2.000000000000000000e+00,1.272595992350223915e-01
2.004999999999999893e+00,1.283870586829313765e-01
2.010000000000000231e+00,1.293689585885512694e-01
2.015000000000000124e+00,1.301994568921302775e-01
2.020000000000000018e+00,1.310010203396719530e-01
2.024999999999999911e+00,1.319954702884338638e-01
2.030000000000000249e+00,1.329650271789507843e-01
2.035000000000000142e+00,1.339281166355324459e-01
2.040000000000000036e+00,1.349225118390122435e-01
2.044999999999999929e+00,1.358286996245860745e-01
2.049999999999999822e+00,1.366153207333675734e-01
2.055000000000000160e+00,1.373230314756286319e-01
2.060000000000000053e+00,1.379907308440155023e-01
2.064999999999999947e+00,1.386229587158212817e-01
2.069999999999999840e+00,1.390434530777318600e-01
2.075000000000000178e+00,1.393386423031734156e-01
2.080000000000000071e+00,1.396373741119805723e-01
2.084999999999999964e+00,1.397946377800138862e-01
2.089999999999999858e+00,1.397964920481337414e-01
2.095000000000000195e+00,1.397678639926450139e-01
2.100000000000000089e+00,1.791843939044465983e-01
2.104999999999999982e+00,1.792150941878952741e-01
2.109999999999999876e+00,1.793067116712994680e-01
2.115000000000000213e+00,1.793533996286071908e-01
2.120000000000000107e+00,1.792628021047531217e-01
2.125000000000000000e+00,1.789808132894126491e-01
2.129999999999999893e+00,1.785544076787142220e-01
2.135000000000000231e+00,1.778831888013057694e-01
2.140000000000000124e+00,1.768782187526723171e-01
2.145000000000000018e+00,1.755580247923792525e-01
2.149999999999999911e+00,1.739339106863586615e-01
2.155000000000000249e+00,1.720338509883334033e-01
2.160000000000000142e+00,1.699271101820657437e-01
2.165000000000000036e+00,1.676267175852946822e-01
2.169999999999999929e+00,1.651638442193935075e-01
2.175000000000000266e+00,1.625609812527931131e-01
2.180000000000000160e+00,1.598206777117242017e-01
2.185000000000000053e+00,1.569925422164181739e-01
2.189999999999999947e+00,1.540459602450008070e-01
2.194999999999999840e+00,1.510233966169734765e-01
2.200000000000000178e+00,1.479484495205536376e-01
2.205000000000000071e+00,1.448006336847157127e-01
2.209999999999999964e+00,1.415928087584218398e-01
2.214999999999999858e+00,1.383814356086453812e-01
2.220000000000000195e+00,1.351989252500086225e-01
2.225000000000000089e+00,1.320001939746706376e-01
2.229999999999999982e+00,1.288187951405468934e-01
2.234999999999999876e+00,1.256792623578764367e-01
2.240000000000000213e+00,1.225901775691481121e-01
2.245000000000000107e+00,1.194824531948741331e-01
2.250000000000000000e+00,1.163376791734867105e-01
2.254999999999999893e+00,1.134549636680612650e-01
2.260000000000000231e+00,1.110861146922238335e-01
2.265000000000000124e+00,1.092373819508794530e-01
2.270000000000000018e+00,1.079027781847422957e-01
2.274999999999999911e+00,1.070244942452644454e-01
2.280000000000000249e+00,1.065551754913251770e-01
2.285000000000000142e+00,1.063753380661865561e-01
2.290000000000000036e+00,1.064228307211144697e-01
2.294999999999999929e+00,1.067020176957614030e-01
2.300000000000000266e+00,1.071968913416628255e-01
2.305000000000000160e+00,1.078856795832080356e-01
2.310000000000000053e+00,1.087456028977292211e-01
2.314999999999999947e+00,1.097658337775982984e-01
2.319999999999999840e+00,1.109040810946331362e-01
2.325000000000000178e+00,1.120514321443890071e-01
2.330000000000000071e+00,1.131831072367126684e-01
2.334999999999999964e+00,1.143196648049905895e-01
2.339999999999999858e+00,1.154695419261499573e-01
2.345000000000000195e+00,1.166101545041109133e-01
2.350000000000000089e+00,1.177779910942184927e-01
2.354999999999999982e+00,1.189834207929444526e-01
2.359999999999999876e+00,1.202111374535381333e-01
2.365000000000000213e+00,1.213839785515639369e-01
2.370000000000000107e+00,1.224824510643506420e-01
2.375000000000000000e+00,1.234822448981940241e-01
2.379999999999999893e+00,1.244238939932577198e-01
2.385000000000000231e+00,1.253079817759711057e-01
2.390000000000000124e+00,1.261571210857775904e-01
2.395000000000000018e+00,1.269815053733486521e-01
2.399999999999999911e+00,1.277952015697268739e-01
2.405000000000000249e+00,1.285083330883713959e-01
2.410000000000000142e+00,1.291242223948250445e-01
2.415000000000000036e+00,1.296934036518409550e-01
2.419999999999999929e+00,1.301999943164026396e-01
2.425000000000000266e+00,1.306974800791833036e-01
2.430000000000000160e+00,1.311985353780521224e-01
2.435000000000000053e+00,1.316867493586451054e-01
2.439999999999999947e+00,1.321865035302748903e-01
2.444999999999999840e+00,1.326025361510903555e-01
2.450000000000000178e+00,1.329098661041870078e-01
2.455000000000000071e+00,1.331704758529812793e-01
2.459999999999999964e+00,1.334210300313638520e-01
2.464999999999999858e+00,1.336831924450345155e-01
2.470000000000000195e+00,1.339593931428245399e-01
2.475000000000000089e+00,1.342715712421780616e-01
2.479999999999999982e+00,1.346226179746479734e-01
2.484999999999999876e+00,1.348749721816189240e-01
2.490000000000000213e+00,1.349949026814838138e-01
2.495000000000000107e+00,1.350497712884534962e-01
2.500000000000000000e+00,1.631077379899970592e-01
2.504999999999999893e+00,1.635949679450382777e-01
2.510000000000000231e+00,1.641303210260715295e-01
2.515000000000000124e+00,1.646871646545615964e-01
2.520000000000000018e+00,1.650921023397605714e-01
2.524999999999999911e+00,1.652933350537910684e-01
2.530000000000000249e+00,1.652563251289820290e-01
2.535000000000000142e+00,1.648811238043834393e-01
2.540000000000000036e+00,1.641091824673606980e-01
2.544999999999999929e+00,1.629202275748413142e-01
2.550000000000000266e+00,1.613749936030678123e-01
2.555000000000000160e+00,1.595410561954669348e-01
2.560000000000000053e+00,1.574042017756083212e-01
2.564999999999999947e+00,1.550677707373676328e-01
2.569999999999999840e+00,1.525616237583269919e-01
2.575000000000000178e+00,1.500022066232713780e-01
2.580000000000000071e+00,1.473615157964112687e-01
2.584999999999999964e+00,1.446766595655273879e-01
2.589999999999999858e+00,1.420290191070917862e-01
2.595000000000000195e+00,1.394362313936614028e-01
2.600000000000000089e+00,1.369322427593468172e-01
2.604999999999999982e+00,1.345210065044818715e-01
2.609999999999999876e+00,1.321924526266106403e-01
2.615000000000000213e+00,1.299573137882769902e-01
2.620000000000000107e+00,1.278120792648513027e-01
2.625000000000000000e+00,1.257436489285579662e-01
2.629999999999999893e+00,1.237960529513741498e-01
2.635000000000000231e+00,1.219540259150373590e-01
2.640000000000000124e+00,1.202917846258958895e-01
2.645000000000000018e+00,1.187826227180290711e-01
2.649999999999999911e+00,1.174064056003156081e-01
2.655000000000000249e+00,1.156368275901134279e-01
2.660000000000000142e+00,1.098815426688578289e-01
2.665000000000000036e+00,1.036928984732727460e-01
2.669999999999999929e+00,9.721074145675533129e-02
2.675000000000000266e+00,9.097882597105481917e-02
2.680000000000000160e+00,8.508046417478525025e-02
2.685000000000000053e+00,7.923028098322346113e-02
2.689999999999999947e+00,7.348884538617510287e-02
2.694999999999999840e+00,6.804266563492361586e-02
2.700000000000000178e+00,6.391415065740198298e-02
2.705000000000000071e+00,5.943605748640132941e-02
2.709999999999999964e+00,5.531446081400295117e-02
2.714999999999999858e+00,5.178572566705617192e-02
2.720000000000000195e+00,4.959370087076978711e-02
2.725000000000000089e+00,4.600786729215241427e-02
2.729999999999999982e+00,4.296293683459979917e-02
2.734999999999999876e+00,4.004324204613868288e-02
2.740000000000000213e+00,3.721770607546105031e-02
2.745000000000000107e+00,3.501926211045847809e-02
2.750000000000000000e+00,3.317711540048177976e-02
2.754999999999999893e+00,3.183256819216434552e-02
2.760000000000000231e+00,3.088537034720556171e-02
2.765000000000000124e+00,3.008462062910249174e-02
2.770000000000000018e+00,2.970388536093336238e-02
2.774999999999999911e+00,2.959133127696075491e-02
2.780000000000000249e+00,2.982834166516672159e-02
2.785000000000000142e+00,3.019436790201650289e-02
2.790000000000000036e+00,3.025119090985602111e-02
2.794999999999999929e+00,3.035905001080106344e-02
2.800000000000000266e+00,3.067577086084262786e-02
2.805000000000000160e+00,3.089573127808735789e-02
2.810000000000000053e+00,3.122842249369020551e-02
2.814999999999999947e+00,3.145970466822085865e-02
2.819999999999999840e+00,3.172005727113378498e-02
2.825000000000000178e+00,3.183619284992415116e-02
2.830000000000000071e+00,3.205792413411118896e-02
2.834999999999999964e+00,3.216880472505122962e-02
2.839999999999999858e+00,3.226785705136343135e-02
2.845000000000000195e+00,3.224476797387756249e-02
2.850000000000000089e+00,3.233130684155335194e-02
2.854999999999999982e+00,3.259080850357457676e-02
2.859999999999999876e+00,3.293038906442721792e-02
2.865000000000000213e+00,3.354679204169302292e-02
2.870000000000000107e+00,3.358989616397962258e-02
2.875000000000000000e+00,3.457500754795861386e-02
2.879999999999999893e+00,3.582154676097588225e-02
2.885000000000000231e+00,3.747004667681575613e-02
2.890000000000000124e+00,3.930631115517700669e-02
2.895000000000000018e+00,4.113804010813044976e-02
2.899999999999999911e+00,4.327263132560182218e-02
2.905000000000000249e+00,4.538325390437836226e-02
2.910000000000000142e+00,4.777764514482881614e-02
2.915000000000000036e+00,5.049088860177155386e-02
2.919999999999999929e+00,5.335594719160532962e-02
