3.333333333333333547e-03,3.567488953923605988e-01
5.000000000000000104e-03,3.564828578788990510e-01
6.666666666666667095e-03,3.560050529409067299e-01
8.333333333333333218e-03,3.553032195998735432e-01
1.000000000000000021e-02,3.544061563988641361e-01
1.166666666666666720e-02,3.533136834289731798e-01
1.333333333333333419e-02,3.520051994160824926e-01
1.500000000000000118e-02,3.504727533820095609e-01
1.666666666666666644e-02,3.486724301270346382e-01
1.833333333333333343e-02,3.466032013797535893e-01
2.000000000000000042e-02,3.443667823219887514e-01
2.166666666666666741e-02,3.418024814927319022e-01
2.333333333333333440e-02,3.388325187605983335e-01
2.500000000000000139e-02,3.354602854481240071e-01
2.666666666666666838e-02,3.315857246947037096e-01
2.833333333333333537e-02,3.271630801320617454e-01
3.000000000000000236e-02,3.221736428517850137e-01
3.166666666666666935e-02,3.166005883531254894e-01
3.333333333333333287e-02,3.104885961064062228e-01
3.500000000000000333e-02,3.037849880956577930e-01
3.666666666666666685e-02,2.964717228524660908e-01
3.833333333333333731e-02,2.887265486554960181e-01
4.000000000000000083e-02,2.805979309691398749e-01
4.166666666666667129e-02,2.721137842313010591e-01
4.333333333333333481e-02,2.633382489337130483e-01
4.500000000000000527e-02,2.604684287818624377e-01
4.666666666666666879e-02,2.568736070535589389e-01
4.833333333333333925e-02,2.535457833394360039e-01
5.000000000000000278e-02,2.482036397766290703e-01
5.166666666666667324e-02,2.421651796212977714e-01
5.333333333333333676e-02,2.354716646080155795e-01
5.500000000000000028e-02,2.275792316937355342e-01
5.666666666666667074e-02,2.196104179193120176e-01
5.833333333333333426e-02,2.110090702118052053e-01
6.000000000000000472e-02,2.018566432789042631e-01
6.166666666666666824e-02,1.925969070337296696e-01
6.333333333333333870e-02,1.828431626970531965e-01
6.500000000000000222e-02,1.731944704806920865e-01
6.666666666666666574e-02,1.633435768878926109e-01
6.833333333333334314e-02,1.535445387779092452e-01
7.000000000000000666e-02,1.437296438417628996e-01
7.166666666666667018e-02,1.339725845871417853e-01
7.333333333333333370e-02,1.243545969601643070e-01
7.500000000000001110e-02,1.149281264347157133e-01
7.666666666666667462e-02,1.056684863746917974e-01
7.833333333333333814e-02,9.672862782583184493e-02
8.000000000000000167e-02,8.810663956574626976e-02
8.166666666666666519e-02,7.977078319885280711e-02
8.333333333333334259e-02,7.179320811442375938e-02
8.500000000000000611e-02,6.425754274467140870e-02
8.666666666666666963e-02,5.723664944709636743e-02
8.833333333333333315e-02,5.080692074963319427e-02
9.000000000000001055e-02,4.491372513713507569e-02
9.166666666666667407e-02,3.956296708341338481e-02
9.333333333333333759e-02,3.476308681263941963e-02
9.500000000000000111e-02,3.058067950803463816e-02
9.666666666666667851e-02,2.693787544386305396e-02
9.833333333333334203e-02,2.381243851859164359e-02
1.000000000000000056e-01,2.116962322505278049e-02
1.016666666666666691e-01,1.890738198398231665e-02
1.033333333333333465e-01,1.712495880692752742e-02
1.050000000000000100e-01,1.571243340988830520e-02
1.066666666666666735e-01,1.464452063280760434e-02
1.083333333333333370e-01,1.372273324031552701e-02
1.100000000000000006e-01,1.292455735135279379e-02
1.116666666666666780e-01,1.216499616724531913e-02
1.133333333333333415e-01,1.149464720757642500e-02
1.150000000000000050e-01,1.090166070044384580e-02
1.166666666666666685e-01,1.038391458584677317e-02
1.183333333333333459e-01,9.917565081140172420e-03
1.200000000000000094e-01,9.512360900158415775e-03
1.216666666666666730e-01,9.145433215616068090e-03
1.233333333333333365e-01,8.727956319785762362e-03
1.250000000000000000e-01,8.351626358079200854e-03
1.266666666666666774e-01,8.028485822279263912e-03
1.283333333333333548e-01,7.732883851877096933e-03
1.300000000000000044e-01,7.462745793124759240e-03
1.316666666666666818e-01,7.249145322548893218e-03
1.333333333333333315e-01,6.984284481998490057e-03
1.350000000000000089e-01,6.815805401487418265e-03
1.366666666666666863e-01,6.581397793180474541e-03
1.383333333333333359e-01,6.572229146869717521e-03
1.400000000000000133e-01,6.324553359079940380e-03
1.416666666666666630e-01,6.160660343060588712e-03
1.433333333333333404e-01,6.060925014316498501e-03
1.450000000000000178e-01,6.007264689247281651e-03
1.466666666666666674e-01,5.766755685333289395e-03
1.483333333333333448e-01,5.591036477140021686e-03
1.500000000000000222e-01,5.670587246573996834e-03
1.516666666666666718e-01,5.466963118221512472e-03
1.533333333333333492e-01,5.337682918877663905e-03
1.549999999999999989e-01,5.220258877577371205e-03
1.566666666666666763e-01,4.961258116183262304e-03
1.583333333333333537e-01,5.204709922239742111e-03
1.600000000000000033e-01,4.823904861563687967e-03
1.616666666666666807e-01,4.676498739896840263e-03
1.633333333333333304e-01,4.886672396286627536e-03
1.650000000000000078e-01,4.517668222267428278e-03
1.666666666666666852e-01,4.595517216586279645e-03
1.683333333333333348e-01,4.547171844797737866e-03
1.700000000000000122e-01,4.239200175730587460e-03
1.716666666666666896e-01,4.553658880287137813e-03
1.733333333333333393e-01,4.248369089601900656e-03
1.750000000000000167e-01,4.011637490228204574e-03
1.766666666666666663e-01,4.323379530875222712e-03
1.783333333333333437e-01,4.064953975262838859e-03
1.800000000000000211e-01,4.123955606850564053e-03
1.816666666666666707e-01,4.119496076253965217e-03
1.833333333333333481e-01,3.958146647593941206e-03
1.850000000000000255e-01,4.210605879272451800e-03
1.866666666666666752e-01,4.136924761630382183e-03
1.883333333333333526e-01,4.127646617121564360e-03
1.900000000000000022e-01,4.369153144359765213e-03
1.916666666666666796e-01,4.208584277483844518e-03
1.933333333333333570e-01,4.235686007293565716e-03
1.950000000000000067e-01,4.170218631039480060e-03
1.966666666666666841e-01,4.063047098605387063e-03
1.983333333333333337e-01,4.155412783783168397e-03
2.000000000000000111e-01,4.039393447935898940e-03
2.016666666666666885e-01,3.890987847914399982e-03
2.033333333333333381e-01,3.921944973237381435e-03
2.050000000000000155e-01,3.758860890478916885e-03
2.066666666666666929e-01,3.718759923882630856e-03
2.083333333333333426e-01,3.561862909981059529e-03
2.100000000000000200e-01,3.402465410655924980e-03
2.116666666666666696e-01,3.375084969286240664e-03
2.133333333333333470e-01,3.388075445335701416e-03
2.150000000000000244e-01,3.398197831213596153e-03
2.166666666666666741e-01,3.415708087352193993e-03
2.183333333333333515e-01,3.383198796276132292e-03
2.200000000000000011e-01,3.345398045608784406e-03
2.216666666666666785e-01,3.275094043693132541e-03
2.233333333333333559e-01,3.257090725533145093e-03
2.250000000000000056e-01,3.186328273167314280e-03
2.266666666666666829e-01,3.174933664099707960e-03
2.283333333333333603e-01,3.154469009920418676e-03
2.300000000000000100e-01,3.073687472749941484e-03
2.316666666666666874e-01,3.079978170202108626e-03
2.333333333333333370e-01,3.109995909108196656e-03
2.350000000000000144e-01,2.956460867407669293e-03
2.366666666666666918e-01,3.016549298449923509e-03
2.383333333333333415e-01,2.928621707415565972e-03
2.400000000000000189e-01,2.897202134950123756e-03
2.416666666666666685e-01,2.934905880028810914e-03
2.433333333333333459e-01,2.762849963813774831e-03
2.450000000000000233e-01,2.834055483694194327e-03
2.466666666666666730e-01,2.898031547827928118e-03
2.483333333333333504e-01,2.670797143331226156e-03
2.500000000000000000e-01,2.782106654774688798e-03
2.516666666666667052e-01,2.680808291805428147e-03
2.533333333333333548e-01,2.635992907282058272e-03
2.550000000000000044e-01,2.730435514904175093e-03
2.566666666666667096e-01,2.499488626681075753e-03
2.583333333333333592e-01,2.601812089310910018e-03
2.600000000000000089e-01,2.643915787724117426e-03
2.616666666666666585e-01,2.419445757782172617e-03
2.633333333333333637e-01,2.579333731243574866e-03
2.650000000000000133e-01,2.462238294057695568e-03
2.666666666666666630e-01,2.587863672935938886e-03
2.683333333333333681e-01,2.502979715056015061e-03
2.700000000000000178e-01,2.261369178396856802e-03
2.716666666666666674e-01,2.358983740034827949e-03
2.733333333333333726e-01,2.394622950362282690e-03
2.750000000000000222e-01,2.171581999507391468e-03
2.766666666666666718e-01,2.378523962299590715e-03
2.783333333333333770e-01,2.242883286764087939e-03
2.800000000000000266e-01,2.444839789589946678e-03
2.816666666666666763e-01,2.277492733098691012e-03
2.833333333333333259e-01,2.049735997190597903e-03
2.850000000000000311e-01,2.190580650633231451e-03
2.866666666666666807e-01,2.147316138917383047e-03
2.883333333333333304e-01,1.943816737437256345e-03
2.900000000000000355e-01,2.184458564194252314e-03
2.916666666666666852e-01,2.030244736293972466e-03
2.933333333333333348e-01,2.305398114528450695e-03
2.950000000000000400e-01,2.025881289638787122e-03
2.966666666666666896e-01,1.858199297033308805e-03
2.983333333333333393e-01,2.066397293525981498e-03
3.000000000000000444e-01,1.911230813795982949e-03
3.016666666666666941e-01,1.762059251002568621e-03
3.033333333333333437e-01,1.992710142554902746e-03
3.049999999999999933e-01,1.821781171432909933e-03
3.066666666666666985e-01,2.165404569355409287e-03
3.083333333333333481e-01,1.783623013604316264e-03
3.099999999999999978e-01,1.674616003224841266e-03
3.116666666666667029e-01,1.941206471094723785e-03
3.133333333333333526e-01,1.683556902931869362e-03
3.150000000000000022e-01,2.173736686651467787e-03
3.166666666666667074e-01,1.629338586802331476e-03
3.183333333333333570e-01,1.523822092741289238e-03
3.200000000000000067e-01,1.940844717726314742e-03
3.216666666666667118e-01,1.490537188340110763e-03
3.233333333333333615e-01,1.447298899036621915e-03
3.250000000000000111e-01,1.784580051936318548e-03
3.266666666666666607e-01,1.433318907703611108e-03
3.283333333333333659e-01,1.997887364015057520e-03
3.300000000000000155e-01,1.492954741615845453e-03
3.316666666666666652e-01,1.295397789482277077e-03
3.333333333333333703e-01,1.777245372150436766e-03
3.350000000000000200e-01,1.337810487657609213e-03
3.366666666666666696e-01,1.233229357380340131e-03
3.383333333333333748e-01,1.631417499970754057e-03
3.400000000000000244e-01,1.226382087334034789e-03
3.416666666666666741e-01,1.814245725889286967e-03
3.433333333333333792e-01,1.351040974656388984e-03
3.450000000000000289e-01,1.069837164839958438e-03
3.466666666666666785e-01,1.607750301516244285e-03
3.483333333333333282e-01,1.206659453120702968e-03
3.500000000000000333e-01,1.035106025189811004e-03
3.516666666666666829e-01,1.462806206923939660e-03
3.533333333333333326e-01,1.096925374698216145e-03
3.550000000000000377e-01,1.597104970025810559e-03
3.566666666666666874e-01,1.188971109278684230e-03
3.583333333333333370e-01,9.267373925327373942e-04
3.600000000000000422e-01,1.401565680101106741e-03
3.616666666666666918e-01,1.052176351636662866e-03
3.633333333333333415e-01,1.483943953652384429e-03
3.650000000000000466e-01,1.105706453422262980e-03
3.666666666666666963e-01,8.469942734041097923e-04
3.683333333333333459e-01,1.279153386338265303e-03
3.700000000000000511e-01,9.602400541939270237e-04
3.716666666666667007e-01,7.542745948173197297e-04
3.733333333333333504e-01,1.151452981319098755e-03
3.750000000000000000e-01,8.630580574541968798e-04
3.766666666666667052e-01,1.225181972987542632e-03
3.783333333333333548e-01,9.127159505556792316e-04
3.800000000000000044e-01,7.011477367156081697e-04
3.816666666666667096e-01,1.053261775366704000e-03
3.833333333333333592e-01,7.922984127042843579e-04
3.850000000000000089e-01,6.427031716194299329e-04
3.866666666666667140e-01,9.358835512548301788e-04
3.883333333333333637e-01,7.035312286366854004e-04
3.900000000000000133e-01,9.871104699724659193e-04
3.916666666666667185e-01,7.372224749211941106e-04
3.933333333333333681e-01,5.678039701144654014e-04
3.950000000000000178e-01,8.379280383862794434e-04
3.966666666666666674e-01,6.322110660979766289e-04
3.983333333333333726e-01,8.545561936133226622e-04
4.000000000000000222e-01,6.403250916851898960e-04
4.016666666666666718e-01,4.939067075124050103e-04
4.033333333333333770e-01,7.060527757751158947e-04
4.050000000000000266e-01,5.343249372935535103e-04
4.066666666666666763e-01,4.114628351793696986e-04
4.083333333333333814e-01,6.079486013104634179e-04
4.100000000000000311e-01,4.602687362396397342e-04
4.116666666666666807e-01,6.097538050955610611e-04
4.133333333333333859e-01,4.594818430606648183e-04
4.150000000000000355e-01,3.578727539422928931e-04
4.166666666666666852e-01,4.890172224999580304e-04
4.183333333333333348e-01,3.960841074405458784e-04
4.200000000000000400e-01,3.064026611081405605e-04
4.216666666666666896e-01,4.470376427340897016e-04
4.233333333333333393e-01,3.404108625301322530e-04
4.250000000000000444e-01,3.480318973174580783e-04
4.266666666666666941e-01,3.571306072551043735e-04
4.283333333333333437e-01,2.771199522587736662e-04
4.300000000000000488e-01,3.499624906908685744e-04
4.316666666666666985e-01,2.693753498420577500e-04
4.333333333333333481e-01,2.130221920783015278e-04
