x,y
1.000000000000000000e+00,2.594156039482823153e-02
1.005000000000000115e+00,2.589880283830392829e-02
1.010000000000000009e+00,2.579168631178442583e-02
1.015000000000000124e+00,2.492258985413687428e-02
1.020000000000000018e+00,2.473671864061278633e-02
1.024999999999999911e+00,2.489905175042308322e-02
1.030000000000000027e+00,2.497119077840787363e-02
1.034999999999999920e+00,2.497115963111073283e-02
1.040000000000000036e+00,2.454174676268595576e-02
1.044999999999999929e+00,2.373424225338424676e-02
1.050000000000000044e+00,2.372998051355778085e-02
1.054999999999999938e+00,2.391473910624004884e-02
1.060000000000000053e+00,2.398254888762377940e-02
1.064999999999999947e+00,2.356657508804244766e-02
1.070000000000000062e+00,2.320328235788382890e-02
1.074999999999999956e+00,2.234168751365733785e-02
1.080000000000000071e+00,2.226755449578326357e-02
1.084999999999999964e+00,2.242259109768546949e-02
1.090000000000000080e+00,2.168773262373091537e-02
1.094999999999999973e+00,2.152414591733341209e-02
1.100000000000000089e+00,2.106796831206379783e-02
1.104999999999999982e+00,2.011846335694216989e-02
1.110000000000000098e+00,2.016569483703634785e-02
1.114999999999999991e+00,1.950027785145947573e-02
1.120000000000000107e+00,1.845541634567912648e-02
1.125000000000000000e+00,1.854903030200475214e-02
1.130000000000000115e+00,1.800373388036544120e-02
1.135000000000000009e+00,1.715084684962205758e-02
1.140000000000000124e+00,1.669899618506841266e-02
1.145000000000000018e+00,1.561703616827933398e-02
1.150000000000000133e+00,1.462307900155753598e-02
1.155000000000000027e+00,1.475099041848306099e-02
1.159999999999999920e+00,1.413306323883231803e-02
1.165000000000000036e+00,1.342109501068171340e-02
1.169999999999999929e+00,1.234695734087728168e-02
1.175000000000000044e+00,1.137310409923370826e-02
1.179999999999999938e+00,1.047034342245108801e-02
1.185000000000000053e+00,1.033002678860145927e-02
1.189999999999999947e+00,9.919407287629489547e-03
1.195000000000000062e+00,8.908374800834348642e-03
1.199999999999999956e+00,8.003456511475251847e-03
1.205000000000000071e+00,7.167081296092190322e-03
1.209999999999999964e+00,6.399353798539723047e-03
1.215000000000000080e+00,6.270984590208361631e-03
1.219999999999999973e+00,5.421075899589365699e-03
1.225000000000000089e+00,4.651223030606079639e-03
1.229999999999999982e+00,3.946156784575846274e-03
1.235000000000000098e+00,3.295701021974849296e-03
1.239999999999999991e+00,2.760064223618634034e-03
1.245000000000000107e+00,2.143046956112795720e-03
1.250000000000000000e+00,1.663383472779461029e-03
1.255000000000000115e+00,1.305217951150590590e-03
1.260000000000000009e+00,1.014048232163274749e-03
1.265000000000000124e+00,7.939858682800820383e-04
1.270000000000000018e+00,6.185973345798323995e-04
1.275000000000000133e+00,4.778488331239222906e-04
1.280000000000000027e+00,3.923353521164418562e-04
1.284999999999999920e+00,3.090494023641077864e-04
1.290000000000000036e+00,2.437315662073452659e-04
1.294999999999999929e+00,1.941946938255117647e-04
1.300000000000000044e+00,1.509582776516287124e-04
1.304999999999999938e+00,1.187356271680790339e-04
1.310000000000000053e+00,9.718705644069540928e-05
1.314999999999999947e+00,7.684885336844197144e-05
1.320000000000000062e+00,6.190318421803755978e-05
1.324999999999999956e+00,5.293573630821441915e-05
1.330000000000000071e+00,4.647731997035939430e-05
1.334999999999999964e+00,3.797936100567086282e-05
1.340000000000000080e+00,3.190549530019662263e-05
1.344999999999999973e+00,2.705897353070414521e-05
1.350000000000000089e+00,2.833679887564144169e-05
1.354999999999999982e+00,2.642367770754947671e-05
1.360000000000000098e+00,2.210605903057488023e-05
1.364999999999999991e+00,1.920915784879089099e-05
1.370000000000000107e+00,1.671612548334328057e-05
1.375000000000000000e+00,1.472826026811083379e-05
1.380000000000000115e+00,1.513676029822772337e-05
1.385000000000000009e+00,1.515534346661481748e-05
1.390000000000000124e+00,1.310196890990859261e-05
1.395000000000000018e+00,1.187003583693909171e-05
1.400000000000000133e+00,1.088071708770113968e-05
1.405000000000000027e+00,1.011296109817564976e-05
1.409999999999999920e+00,9.542514151701173759e-06
1.415000000000000036e+00,8.900280381928274445e-06
1.419999999999999929e+00,8.300521615740503027e-06
1.425000000000000044e+00,7.798676510040731375e-06
1.429999999999999938e+00,1.155214120720719610e-05
1.435000000000000053e+00,1.133653921987929799e-05
1.439999999999999947e+00,9.897790343581950318e-06
1.445000000000000062e+00,9.120728952071048882e-06
1.449999999999999956e+00,8.351833786285430382e-06
1.455000000000000071e+00,7.938126620568699475e-06
1.459999999999999964e+00,7.346113489120032164e-06
1.465000000000000080e+00,6.723156330542818569e-06
1.469999999999999973e+00,6.467036405163515377e-06
1.475000000000000089e+00,6.223051506140546303e-06
1.479999999999999982e+00,6.063807213644852200e-06
1.485000000000000098e+00,6.140482146651836051e-06
1.489999999999999991e+00,6.067916030581765820e-06
1.495000000000000107e+00,6.009747173908704728e-06
1.500000000000000000e+00,5.985562643738528910e-06
1.505000000000000115e+00,5.890830886839839957e-06
1.510000000000000009e+00,5.760414897799679655e-06
1.515000000000000124e+00,5.578425572553659528e-06
1.520000000000000018e+00,5.396853358451378299e-06
1.525000000000000133e+00,5.670574084426353166e-06
1.530000000000000027e+00,6.025357631695466658e-06
1.535000000000000142e+00,5.922402778360372661e-06
1.540000000000000036e+00,5.866370523226058878e-06
1.544999999999999929e+00,5.827343961740359950e-06
1.550000000000000044e+00,5.748318032197901479e-06
1.554999999999999938e+00,5.746442382369921684e-06
1.560000000000000053e+00,5.785370775024167639e-06
1.564999999999999947e+00,6.077221648812726195e-06
1.570000000000000062e+00,6.520279636438450823e-06
1.574999999999999956e+00,6.753228490927048547e-06
1.580000000000000071e+00,6.915457352826344580e-06
1.584999999999999964e+00,6.970846162033437243e-06
1.590000000000000080e+00,7.068759715000874629e-06
1.594999999999999973e+00,7.081448881415411476e-06
1.600000000000000089e+00,9.625460948955171742e-06
1.604999999999999982e+00,8.142772745940124826e-05
1.610000000000000098e+00,1.951624747447974827e-04
1.614999999999999991e+00,5.892886554559584843e-04
1.620000000000000107e+00,7.569081240377362836e-04
1.625000000000000000e+00,9.321786680624191647e-04
1.630000000000000115e+00,1.125650677725673716e-03
1.635000000000000009e+00,1.329282538156805133e-03
1.640000000000000124e+00,2.137881048120384743e-03
1.645000000000000018e+00,2.292628430971687271e-03
1.650000000000000133e+00,2.432614259846529320e-03
1.655000000000000027e+00,2.605286309731422861e-03
1.660000000000000142e+00,2.793952858402151164e-03
1.665000000000000036e+00,3.726217231477269628e-03
1.669999999999999929e+00,4.046806045687767819e-03
1.675000000000000044e+00,4.145230834193026903e-03
1.679999999999999938e+00,4.253697110550351719e-03
1.685000000000000053e+00,4.390470063061623247e-03
1.689999999999999947e+00,5.031781957741318471e-03
1.695000000000000062e+00,5.944481695790951488e-03
1.699999999999999956e+00,5.970068046810914769e-03
1.705000000000000071e+00,5.995348933560507715e-03
1.709999999999999964e+00,6.064195099005844844e-03
1.715000000000000080e+00,6.517714021924841256e-03
1.719999999999999973e+00,7.859500693994795825e-03
1.725000000000000089e+00,7.810709440373054743e-03
1.729999999999999982e+00,7.726954388589691095e-03
1.735000000000000098e+00,7.727527642985729424e-03
1.739999999999999991e+00,8.018191011695381676e-03
1.745000000000000107e+00,9.205644097108167667e-03
1.750000000000000000e+00,9.704604086839142135e-03
1.755000000000000115e+00,9.569393973019367158e-03
1.760000000000000009e+00,9.492489672704875966e-03
1.765000000000000124e+00,9.642434287529012826e-03
1.770000000000000018e+00,1.068593425872211254e-02
1.775000000000000133e+00,1.160759040004612046e-02
1.780000000000000027e+00,1.140334357931528132e-02
1.785000000000000142e+00,1.124189074546482793e-02
1.790000000000000036e+00,1.128918541787031146e-02
1.794999999999999929e+00,1.223152588256144410e-02
1.800000000000000044e+00,1.314385975721082088e-02
1.804999999999999938e+00,1.333675355765135198e-02
1.810000000000000053e+00,1.309693722940448446e-02
1.814999999999999947e+00,1.300279050613591808e-02
1.820000000000000062e+00,1.384684151632116327e-02
1.824999999999999956e+00,1.467668056280774062e-02
1.830000000000000071e+00,1.523578578735457732e-02
1.834999999999999964e+00,1.497218010231537305e-02
1.840000000000000080e+00,1.479433329502652210e-02
1.844999999999999973e+00,1.556721751258536082e-02
1.850000000000000089e+00,1.633079662436614024e-02
1.854999999999999982e+00,1.698120657036835887e-02
1.860000000000000098e+00,1.692158894597658308e-02
1.864999999999999991e+00,1.666913676529537328e-02
1.870000000000000107e+00,1.736795139018637579e-02
1.875000000000000000e+00,1.810027536779962309e-02
1.880000000000000115e+00,1.869225768621096337e-02
1.885000000000000009e+00,1.901466138075841306e-02
1.890000000000000124e+00,1.870919091295229070e-02
1.895000000000000018e+00,1.929245144965831618e-02
1.900000000000000133e+00,1.996543006190738129e-02
1.905000000000000027e+00,2.064379072427190154e-02
1.910000000000000142e+00,2.105880659193088908e-02
1.915000000000000036e+00,2.084364547113736615e-02
1.919999999999999929e+00,2.139381353310524855e-02
1.925000000000000044e+00,2.095792950659930778e-02
1.929999999999999938e+00,1.712400838636865888e-02
1.935000000000000053e+00,1.350849709494365489e-02
1.939999999999999947e+00,1.032458548352304349e-02
1.945000000000000062e+00,7.541272336401605263e-03
1.949999999999999956e+00,5.159353088838769877e-03
1.955000000000000071e+00,3.164710817091774715e-03
1.959999999999999964e+00,1.544635392161877339e-03
1.965000000000000080e+00,3.323994883045745504e-04
1.969999999999999973e+00,4.332158001512015680e-04
1.975000000000000089e+00,7.426185705834959351e-04
1.979999999999999982e+00,6.865787149508442667e-04
1.985000000000000098e+00,5.663126350385950820e-04
1.989999999999999991e+00,4.931347169997844131e-04
1.995000000000000107e+00,4.155236351634503176e-04
2.000000000000000000e+00,3.611380227891751666e-04
2.004999999999999893e+00,3.094660425112461997e-04
2.010000000000000231e+00,2.628289254293314178e-04
2.015000000000000124e+00,2.510276796348371448e-04
2.020000000000000018e+00,2.190177631243032312e-04
2.024999999999999911e+00,1.887754385498323752e-04
2.030000000000000249e+00,7.119764123502326689e-05
2.035000000000000142e+00,1.150732444831360616e-04
2.040000000000000036e+00,3.462837012454432419e-04
2.044999999999999929e+00,6.110008502924363935e-04
2.049999999999999822e+00,8.993091874243912655e-04
2.055000000000000160e+00,1.206347932242909796e-03
2.060000000000000053e+00,1.526191289750180756e-03
2.064999999999999947e+00,1.853927530796374741e-03
2.069999999999999840e+00,2.186175027712783294e-03
2.075000000000000178e+00,2.755698062186997740e-03
2.080000000000000071e+00,3.082758747940078908e-03
2.084999999999999964e+00,3.841468323879877137e-03
2.089999999999999858e+00,4.444386726373405691e-03
2.095000000000000195e+00,4.642586561595907560e-03
2.100000000000000089e+00,4.850830489908514349e-03
2.104999999999999982e+00,5.088564043346254819e-03
2.109999999999999876e+00,5.349792746205762027e-03
2.115000000000000213e+00,5.626277580953405882e-03
2.120000000000000107e+00,5.916841619517598620e-03
2.125000000000000000e+00,6.857615185280923481e-03
2.129999999999999893e+00,7.091322511211389790e-03
2.135000000000000231e+00,7.299487993697242882e-03
2.140000000000000124e+00,7.690087460258135388e-03
2.145000000000000018e+00,8.787180566181622757e-03
2.149999999999999911e+00,8.981338025041652948e-03
2.155000000000000249e+00,9.077972140322234859e-03
2.160000000000000142e+00,9.219714974200357918e-03
2.165000000000000036e+00,9.379745533889356432e-03
2.169999999999999929e+00,9.922214425583969488e-03
2.175000000000000266e+00,1.100341699355812490e-02
2.180000000000000160e+00,1.112489054399564380e-02
2.185000000000000053e+00,1.122754086182416872e-02
2.189999999999999947e+00,1.137478701691256415e-02
2.194999999999999840e+00,1.156988189273523704e-02
2.200000000000000178e+00,1.257804765250806513e-02
2.205000000000000071e+00,1.296352918438135188e-02
2.209999999999999964e+00,1.299994091962081155e-02
2.214999999999999858e+00,1.308650126441609010e-02
2.220000000000000195e+00,1.384036733203880196e-02
2.225000000000000089e+00,1.468981173738372233e-02
2.229999999999999982e+00,1.506552698202023345e-02
2.234999999999999876e+00,1.533295290286717724e-02
2.240000000000000213e+00,1.556215305687392095e-02
2.245000000000000107e+00,1.565824890094151892e-02
2.250000000000000000e+00,1.576889230912613751e-02
2.254999999999999893e+00,1.651074776308359554e-02
2.260000000000000231e+00,1.679100293507318487e-02
2.265000000000000124e+00,1.701139487269575160e-02
2.270000000000000018e+00,1.778895932428930030e-02
2.274999999999999911e+00,1.845847088875898767e-02
2.280000000000000249e+00,1.908532257856652287e-02
2.285000000000000142e+00,1.968817798775190572e-02
2.290000000000000036e+00,2.013614820096709668e-02
2.294999999999999929e+00,2.016892765795973499e-02
2.300000000000000266e+00,2.023955037557206502e-02
2.305000000000000160e+00,2.037469462071058932e-02
2.310000000000000053e+00,2.080949987435792153e-02
2.314999999999999947e+00,2.109019655742604485e-02
2.319999999999999840e+00,1.769161505735875398e-02
2.325000000000000178e+00,1.437968802614075260e-02
2.330000000000000071e+00,1.138400034829698156e-02
2.334999999999999964e+00,8.624148893797615664e-03
2.339999999999999858e+00,6.058805832356460239e-03
2.345000000000000195e+00,3.713548768889148206e-03
2.350000000000000089e+00,1.654730442539786807e-03
2.354999999999999982e+00,7.862636853057488793e-05
2.359999999999999876e+00,1.428903087504202482e-03
2.365000000000000213e+00,2.415655754689952518e-03
2.370000000000000107e+00,3.027551252558897260e-03
2.375000000000000000e+00,8.168307556022021479e-03
2.379999999999999893e+00,1.269058175389644119e-02
2.385000000000000231e+00,1.641486505648430405e-02
2.390000000000000124e+00,1.936826038353339427e-02
2.395000000000000018e+00,2.154884136517670398e-02
2.399999999999999911e+00,2.293242904324357956e-02
2.405000000000000249e+00,2.359778528871351796e-02
2.410000000000000142e+00,2.398476761166152757e-02
2.415000000000000036e+00,2.363224786360480778e-02
2.419999999999999929e+00,2.288906805852997800e-02
2.425000000000000266e+00,2.199412512744371509e-02
2.430000000000000160e+00,2.094656127390881126e-02
2.435000000000000053e+00,1.986362593408597804e-02
2.439999999999999947e+00,1.889387821723309546e-02
2.444999999999999840e+00,1.791526193048911808e-02
2.450000000000000178e+00,1.704316907678356946e-02
2.455000000000000071e+00,1.620834636483529587e-02
2.459999999999999964e+00,1.541506451984008159e-02
2.464999999999999858e+00,1.465873995168470549e-02
2.470000000000000195e+00,1.393831508824904149e-02
2.475000000000000089e+00,1.326221967871068184e-02
2.479999999999999982e+00,1.260323245464078923e-02
2.484999999999999876e+00,1.194977204664842731e-02
2.490000000000000213e+00,1.130901069002630821e-02
2.495000000000000107e+00,1.068039349510369052e-02
2.500000000000000000e+00,1.006174524016700995e-02
2.504999999999999893e+00,9.447512633065958954e-03
2.510000000000000231e+00,8.863844244423869229e-03
2.515000000000000124e+00,8.283348266626739190e-03
2.520000000000000018e+00,7.690897390983754411e-03
2.524999999999999911e+00,7.134086393323349137e-03
2.530000000000000249e+00,6.676672106764571825e-03
2.535000000000000142e+00,6.321641325562400195e-03
2.540000000000000036e+00,6.058592697431208068e-03
2.544999999999999929e+00,5.813706532778619047e-03
2.550000000000000266e+00,5.634969989654633506e-03
2.555000000000000160e+00,5.501714830051874019e-03
2.560000000000000053e+00,5.316043904363781242e-03
2.564999999999999947e+00,5.103386554687778902e-03
2.569999999999999840e+00,4.834418224366516734e-03
2.575000000000000178e+00,4.521572092757403065e-03
2.580000000000000071e+00,4.193918807167947536e-03
2.584999999999999964e+00,3.889994461730214310e-03
2.589999999999999858e+00,3.561552640164107868e-03
2.595000000000000195e+00,3.206461235083257841e-03
2.600000000000000089e+00,2.835647414657485599e-03
2.604999999999999982e+00,2.458585374976872146e-03
2.609999999999999876e+00,2.142903972890635063e-03
2.615000000000000213e+00,1.815422489578637309e-03
2.620000000000000107e+00,1.468119262449377052e-03
2.625000000000000000e+00,1.138467754468654430e-03
2.629999999999999893e+00,8.889592524476825882e-04
2.635000000000000231e+00,6.996910585330855031e-04
2.640000000000000124e+00,5.561525804001274517e-04
2.645000000000000018e+00,4.517120345373842926e-04
2.649999999999999911e+00,3.795002116502400403e-04
2.655000000000000249e+00,3.179962399099714693e-04
2.660000000000000142e+00,2.408380376561073451e-04
2.665000000000000036e+00,9.479886615224404004e-05
2.669999999999999929e+00,1.013485717828627489e-04
2.675000000000000266e+00,3.406667101455226757e-04
2.680000000000000160e+00,6.098437868569749716e-04
2.685000000000000053e+00,9.001098676194632100e-04
2.689999999999999947e+00,1.204820952824270765e-03
2.694999999999999840e+00,1.517557300086664609e-03
2.700000000000000178e+00,1.835178656373647734e-03
2.705000000000000071e+00,2.162610475244121540e-03
2.709999999999999964e+00,2.493766092409450009e-03
2.714999999999999858e+00,2.832045673949957956e-03
2.720000000000000195e+00,3.172364628803479338e-03
2.725000000000000089e+00,3.509444426787698083e-03
2.729999999999999982e+00,3.951220635001845456e-03
2.734999999999999876e+00,4.408030792437429325e-03
2.740000000000000213e+00,4.722277387987340591e-03
2.745000000000000107e+00,5.036589323236958203e-03
2.750000000000000000e+00,5.362599831790786434e-03
2.754999999999999893e+00,6.025860707751596983e-03
2.760000000000000231e+00,6.639130403267617248e-03
2.765000000000000124e+00,6.904102089547892174e-03
2.770000000000000018e+00,7.162117471133218338e-03
2.774999999999999911e+00,7.425232501735403584e-03
2.780000000000000249e+00,7.704675763867533701e-03
2.785000000000000142e+00,8.006436426722928282e-03
2.790000000000000036e+00,8.320374819113638201e-03
2.794999999999999929e+00,8.885538716412285515e-03
2.800000000000000266e+00,9.529342787398472486e-03
2.805000000000000160e+00,9.762593059903111950e-03
2.810000000000000053e+00,9.993624598582242363e-03
2.814999999999999947e+00,1.023495898595897825e-02
2.819999999999999840e+00,1.049164033839498390e-02
2.825000000000000178e+00,1.076807943836181371e-02
2.830000000000000071e+00,1.106003899129113892e-02
2.834999999999999964e+00,1.144569461001050149e-02
2.839999999999999858e+00,1.223286805834837912e-02
2.845000000000000195e+00,1.256658696035495466e-02
2.850000000000000089e+00,1.285066556709563157e-02
2.854999999999999982e+00,1.312861408550370333e-02
2.859999999999999876e+00,1.340588609339568062e-02
2.865000000000000213e+00,1.370137158473828075e-02
2.870000000000000107e+00,1.401578638865464549e-02
2.875000000000000000e+00,1.439291207093674856e-02
2.879999999999999893e+00,1.511606577118729082e-02
2.885000000000000231e+00,1.577641050664680550e-02
2.890000000000000124e+00,1.640420421150340716e-02
2.895000000000000018e+00,1.685598014842165995e-02
2.899999999999999911e+00,1.699920368303352650e-02
2.905000000000000249e+00,1.716716068284519781e-02
2.910000000000000142e+00,1.760084491072315752e-02
2.915000000000000036e+00,1.824265494278221392e-02
2.919999999999999929e+00,1.862512272049631629e-02
