6.666666666666667095e-03,2.567506349032203650e-01
1.000000000000000021e-02,2.564863705095904445e-01
1.333333333333333419e-02,2.560132294416682663e-01
1.666666666666666644e-02,2.553252776007856606e-01
2.000000000000000042e-02,2.544133847058352438e-01
2.333333333333333440e-02,2.533331349935344923e-01
2.666666666666666838e-02,2.520670710596710773e-01
3.000000000000000236e-02,2.505489156690152153e-01
3.333333333333333287e-02,2.487885977489481815e-01
3.666666666666666685e-02,2.468011171130988501e-01
4.000000000000000083e-02,2.446309141753903738e-01
4.333333333333333481e-02,2.421657709950249260e-01
4.666666666666666879e-02,2.393141208139420439e-01
5.000000000000000278e-02,2.360835124622560344e-01
5.333333333333333676e-02,2.324018853169280419e-01
5.666666666666667074e-02,2.281929898364810361e-01
6.000000000000000472e-02,2.234584433867698172e-01
6.333333333333333870e-02,2.182205047956833899e-01
6.666666666666666574e-02,2.124742952758310599e-01
7.000000000000000666e-02,2.061361882647914645e-01
7.333333333333333370e-02,1.993652152272291089e-01
7.666666666666667462e-02,1.922731058045198671e-01
8.000000000000000167e-02,1.849015772170975458e-01
8.333333333333334259e-02,1.772464996185326991e-01
8.666666666666666963e-02,1.783796687758379407e-01
9.000000000000001055e-02,1.790668553679971853e-01
9.333333333333333759e-02,1.779814284820525339e-01
9.666666666666667851e-02,1.757136231755877798e-01
1.000000000000000056e-01,1.722139562438363969e-01
1.033333333333333465e-01,1.676286327463664128e-01
1.066666666666666735e-01,1.622495240779067149e-01
1.100000000000000006e-01,1.562612225554814438e-01
1.133333333333333415e-01,1.497518783527902464e-01
1.166666666666666685e-01,1.427965960835375914e-01
1.200000000000000094e-01,1.357267046536173027e-01
1.233333333333333365e-01,1.285224012196346244e-01
1.266666666666666774e-01,1.212721520200711750e-01
1.300000000000000044e-01,1.141607261078845248e-01
1.333333333333333315e-01,1.072054159405020080e-01
1.366666666666666863e-01,1.005219370294885284e-01
1.400000000000000133e-01,9.394063703152336076e-02
1.433333333333333404e-01,8.745027972021232610e-02
1.466666666666666674e-01,8.121525006421471959e-02
1.500000000000000222e-01,7.501312209538076037e-02
1.533333333333333492e-01,6.905770541282821307e-02
1.566666666666666763e-01,6.343246477657064897e-02
1.600000000000000033e-01,5.791210389819976406e-02
1.633333333333333304e-01,5.225227560964090801e-02
1.666666666666666852e-01,4.743342768271716081e-02
1.700000000000000122e-01,4.295201387173407104e-02
1.733333333333333393e-01,3.846469412915703989e-02
1.766666666666666663e-01,3.475369619654536391e-02
1.800000000000000211e-01,3.134454118672028167e-02
1.833333333333333481e-01,2.824176510162261164e-02
1.866666666666666752e-01,2.547959680892406681e-02
1.900000000000000022e-01,2.317114764582887954e-02
1.933333333333333570e-01,2.121618370503979001e-02
1.966666666666666841e-01,1.976543726558232031e-02
2.000000000000000111e-01,1.792216400490759601e-02
2.033333333333333381e-01,1.680354153318988630e-02
2.066666666666666929e-01,1.579182203312234911e-02
2.100000000000000200e-01,1.486794572082799672e-02
2.133333333333333470e-01,1.404660977635188192e-02
2.166666666666666741e-01,1.351209402141907712e-02
2.200000000000000011e-01,1.248658955750307775e-02
2.233333333333333559e-01,1.210749217564698055e-02
2.266666666666666829e-01,1.171681960325465961e-02
2.300000000000000100e-01,1.131625329532741364e-02
2.333333333333333370e-01,1.089241017449416211e-02
2.366666666666666918e-01,1.054444202741694481e-02
2.400000000000000189e-01,1.023565435783195879e-02
2.433333333333333459e-01,9.926898475020843812e-03
2.466666666666666730e-01,9.594261346966665230e-03
2.500000000000000000e-01,9.536143656126493812e-03
2.533333333333333548e-01,9.183252710162273860e-03
2.566666666666667096e-01,8.816491174241164117e-03
2.600000000000000089e-01,8.758247096443958976e-03
2.633333333333333637e-01,8.618142525432614595e-03
2.666666666666666630e-01,8.529504377702857090e-03
2.700000000000000178e-01,7.777344642841604871e-03
2.733333333333333726e-01,7.814990476758454721e-03
2.766666666666666718e-01,7.700138699977770659e-03
2.800000000000000266e-01,7.796665842868292888e-03
2.833333333333333259e-01,6.947468219993350839e-03
2.866666666666666807e-01,6.946821341981859223e-03
2.900000000000000355e-01,6.863671755542606785e-03
2.933333333333333348e-01,7.125512673708938108e-03
2.966666666666666896e-01,6.163456334018066127e-03
3.000000000000000444e-01,6.123397761045057744e-03
3.033333333333333437e-01,6.232530761957640227e-03
3.066666666666666985e-01,6.464259566649189354e-03
3.099999999999999978e-01,5.395815619704561091e-03
3.133333333333333526e-01,5.370464241007805867e-03
3.166666666666667074e-01,5.647837295658239380e-03
3.200000000000000067e-01,5.821183003672626179e-03
3.233333333333333615e-01,4.644139517945678787e-03
3.266666666666666607e-01,4.831209873276403818e-03
3.300000000000000155e-01,5.045810306859225929e-03
3.333333333333333703e-01,5.176144068992950820e-03
3.366666666666666696e-01,3.971003622024572334e-03
3.400000000000000244e-01,4.280961085333355627e-03
3.433333333333333792e-01,4.442957462814894030e-03
3.466666666666666785e-01,4.537867509060549906e-03
3.500000000000000333e-01,3.460295912160116488e-03
3.533333333333333326e-01,3.725947912372000285e-03
3.566666666666666874e-01,3.845916282505765314e-03
3.600000000000000422e-01,3.908827303671145656e-03
3.633333333333333415e-01,3.887099845158084339e-03
3.666666666666666963e-01,2.958842632333683834e-03
3.700000000000000511e-01,3.117357126133273818e-03
3.733333333333333504e-01,3.168693610694263592e-03
3.766666666666667052e-01,3.168066153930080252e-03
3.800000000000000044e-01,2.393177001538916802e-03
3.833333333333333592e-01,2.528030261880659206e-03
3.866666666666667140e-01,2.556984400800159981e-03
3.900000000000000133e-01,2.542650080922818825e-03
3.933333333333333681e-01,1.912863904405074375e-03
3.966666666666666674e-01,2.003672574128001829e-03
4.000000000000000222e-01,2.002558294538985852e-03
4.033333333333333770e-01,1.963807126640181554e-03
4.066666666666666763e-01,1.473236414879346319e-03
4.100000000000000311e-01,1.513460533404257071e-03
4.133333333333333859e-01,1.478554457867748036e-03
4.166666666666666852e-01,1.412377754015187344e-03
4.200000000000000400e-01,1.057611764525092724e-03
4.233333333333333393e-01,1.044855946924095691e-03
4.266666666666666941e-01,9.750696163176775146e-04
4.300000000000000488e-01,8.804630938606306965e-04
4.333333333333333481e-01,6.616651671893547830e-04
4.366666666666667029e-01,5.944771130635427342e-04
4.400000000000000022e-01,4.911356561697940298e-04
4.433333333333333570e-01,3.735678521446956233e-04
4.466666666666667118e-01,2.843702056950589028e-04
4.500000000000000111e-01,2.188666959228083276e-04
4.533333333333333659e-01,1.694577039254619745e-04
4.566666666666667207e-01,1.330970614293570606e-04
4.600000000000000200e-01,1.057492153203553567e-04
4.633333333333333748e-01,8.557483063900215149e-05
4.666666666666666741e-01,7.043190530397789120e-05
4.700000000000000289e-01,5.926058667343847255e-05
4.733333333333333837e-01,5.087547762971690861e-05
4.766666666666666829e-01,4.461923763249680408e-05
4.800000000000000377e-01,3.995477203431134207e-05
4.833333333333333370e-01,3.645707222597298488e-05
4.866666666666666918e-01,3.383387899222054174e-05
4.900000000000000466e-01,3.187174555494335076e-05
4.933333333333333459e-01,3.037886016616089002e-05
4.966666666666667007e-01,2.927245552076686901e-05
5.000000000000000000e-01,2.841459200453814378e-05
5.033333333333334103e-01,2.773349174569247877e-05
5.066666666666667096e-01,2.721818364937882872e-05
5.100000000000000089e-01,2.682142248154657267e-05
5.133333333333334192e-01,2.654137042530118658e-05
5.166666666666667185e-01,2.626690091959498101e-05
5.200000000000000178e-01,2.604063982312058986e-05
5.233333333333333171e-01,2.582495546835029122e-05
5.266666666666667274e-01,2.567304750986413534e-05
5.300000000000000266e-01,2.554176678113458386e-05
5.333333333333333259e-01,2.541233400755428735e-05
5.366666666666667362e-01,2.531223467746694723e-05
5.400000000000000355e-01,2.518372709111515930e-05
5.433333333333333348e-01,2.504817686761885264e-05
5.466666666666667451e-01,2.493196296929717996e-05
5.500000000000000444e-01,2.480079239955139373e-05
5.533333333333333437e-01,2.471534734266770287e-05
5.566666666666667540e-01,2.462285333551286320e-05
5.600000000000000533e-01,1.616870902705161746e-06
5.633333333333333526e-01,6.350270596388388471e-05
5.666666666666666519e-01,1.597774026275267220e-04
5.700000000000000622e-01,1.116420219456709336e-04
5.733333333333333615e-01,2.446631543305726256e-04
5.766666666666666607e-01,3.893544096081465677e-04
5.800000000000000711e-01,5.460227190632433673e-04
5.833333333333333703e-01,3.976710970643731894e-04
