x,y
3.108333333333333504e-01,7.696025933363035733e-04
3.116666666666667029e-01,7.719420602520651268e-04
3.125000000000000000e-01,7.722821935139281922e-04
3.133333333333333526e-01,7.725219742314982886e-04
3.141666666666667052e-01,7.739206994415306169e-04
3.150000000000000022e-01,7.758919078230949251e-04
3.158333333333333548e-01,7.779119324261191170e-04
3.166666666666667074e-01,7.799704127928286206e-04
3.175000000000000044e-01,7.808892069787427359e-04
3.183333333333333570e-01,7.810088519640917505e-04
3.191666666666667096e-01,7.818379218551470842e-04
3.200000000000000067e-01,7.819847034822733018e-04
3.208333333333333592e-01,7.802763628309423690e-04
3.216666666666667118e-01,7.795670479420458397e-04
3.225000000000000089e-01,7.807040761923320776e-04
3.233333333333333615e-01,7.805722044994659655e-04
3.241666666666667140e-01,7.808503505538408719e-04
3.250000000000000111e-01,7.814779365660719148e-04
3.258333333333333637e-01,7.828073874440579036e-04
3.266666666666666607e-01,7.830498479497071578e-04
3.275000000000000133e-01,7.828755702338928077e-04
3.283333333333333659e-01,7.814813127853025357e-04
3.291666666666666630e-01,7.783454729510404756e-04
3.300000000000000155e-01,7.773920945025813382e-04
3.308333333333333681e-01,7.772160368398217277e-04
3.316666666666666652e-01,7.788465252063087041e-04
3.325000000000000178e-01,7.832702736149764608e-04
3.333333333333333703e-01,7.888585424440747130e-04
3.341666666666666674e-01,7.932854334467822829e-04
3.350000000000000200e-01,7.983416764547803662e-04
3.358333333333333726e-01,8.029981610652745872e-04
3.366666666666666696e-01,8.043960714522600981e-04
3.375000000000000222e-01,8.061076280013146052e-04
3.383333333333333748e-01,8.101198468121727789e-04
3.391666666666666718e-01,8.147711704805275313e-04
3.400000000000000244e-01,8.201010917231675275e-04
3.408333333333333770e-01,8.244617508409287851e-04
3.416666666666666741e-01,8.288025927233277869e-04
3.425000000000000266e-01,8.339740053260560242e-04
3.433333333333333792e-01,8.432297766049929059e-04
3.441666666666666763e-01,8.437374758202437772e-04
3.450000000000000289e-01,8.445807384892708687e-04
3.458333333333333814e-01,8.441999299977148100e-04
3.466666666666666785e-01,8.415400003058976647e-04
3.475000000000000311e-01,8.409824544993740013e-04
3.483333333333333282e-01,8.417874629765229868e-04
3.491666666666666807e-01,8.408549545948625038e-04
3.500000000000000333e-01,8.407650013936660439e-04
3.508333333333333304e-01,8.432480024733131135e-04
3.516666666666666829e-01,8.466709210292163237e-04
3.525000000000000355e-01,8.514262660655642911e-04
3.533333333333333326e-01,8.550796299393390986e-04
