obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.110000000000000000e+02,2.406849169731140137e+01,5.967838871437785436e-02,1.575945487896876496e-02,1.398405814253335247e-03,7.683624940759996302e-02
